fluid_compounds,property_type,property_value,uncertainty,temperature,mole_fractions,measurement_id,source_doi,Mole fraction,Temperature,Solvent: Mole fraction,doc_label,mole_fractions_rounded,"mole_fraction_1,2-ethanediol",mole_fraction_water,composition_temp_id,property_1_value,property_1_uncertainty,Mass ratio of solute to solvent,"mole_fraction_1,8-diaza-7-bicyclo[5.4.0]undecene",Pressure,mole_fraction_urea,mole_fraction_choline chloride,density_value,density_uncertainty,Solvent: Amount ratio of component to other component of binary solvent,mole_fraction_methanol,mole_fraction_glycerol,kinematicViscosity_value,kinematicViscosity_uncertainty,mole_fraction_carbon dioxide,viscosity_value,viscosity_uncertainty,Mass fraction,mole_fraction_propan-1-ol,mole_fraction_propanedioic acid,specificVolume_value,specificVolume_uncertainty,mole_fraction_ethanol,property_2_value,property_2_uncertainty,property_3_value,property_3_uncertainty,speedOfSound_value,speedOfSound_uncertainty
"['glycerol', 'water']",density,1229.08,0.19,333.15,"[0.88196, 0.11804000000000003]",0aa79b2c-fe31-436e-84af-aeca82d0d8f6,10.1016/j.tca.2013.07.012,0.11804000000000003,333.15,,Document_1,"(0.882, 0.118)",,,"(('glycerol', 'water'), 333.15, '0aa79b2c-fe31-436e-84af-aeca82d0d8f6')",,,,,101.0,,,1229.08,0.19,,,0.882,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1231.07,0.2,333.15,"[0.91435, 0.08565]",1938b3e1-de56-49e3-9c60-33a63cfce13b,10.1016/j.tca.2013.07.012,0.08565,333.15,,Document_1,"(0.914, 0.086)",,,"(('glycerol', 'water'), 333.15, '1938b3e1-de56-49e3-9c60-33a63cfce13b')",,,,,101.0,,,1231.07,0.2,,,0.914,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1232.59,0.2,333.15,"[0.94078, 0.05922000000000005]",47fd45aa-fcb2-4bfb-9697-b65e879c6709,10.1016/j.tca.2013.07.012,0.05922000000000005,333.15,,Document_1,"(0.941, 0.059)",,,"(('glycerol', 'water'), 333.15, '47fd45aa-fcb2-4bfb-9697-b65e879c6709')",,,,,101.0,,,1232.59,0.2,,,0.941,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1233.52,0.2,333.15,"[0.95781, 0.04218999999999995]",72f6675d-13cc-46b2-8981-acd1b6bd54c9,10.1016/j.tca.2013.07.012,0.04218999999999995,333.15,,Document_1,"(0.958, 0.042)",,,"(('glycerol', 'water'), 333.15, '72f6675d-13cc-46b2-8981-acd1b6bd54c9')",,,,,101.0,,,1233.52,0.2,,,0.958,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1234.68,0.21,333.15,"[0.97917, 0.020830000000000015]",49c98a60-78d5-4937-8c9b-a4c005903027,10.1016/j.tca.2013.07.012,0.020830000000000015,333.15,,Document_1,"(0.979, 0.021)",,,"(('glycerol', 'water'), 333.15, '49c98a60-78d5-4937-8c9b-a4c005903027')",,,,,101.0,,,1234.68,0.21,,,0.979,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1235.2,0.21,333.15,"[0.98945, 0.010549999999999948]",0b01153e-ff9c-4248-b17e-85a9619e56e4,10.1016/j.tca.2013.07.012,0.010549999999999948,333.15,,Document_1,"(0.989, 0.011)",,,"(('glycerol', 'water'), 333.15, '0b01153e-ff9c-4248-b17e-85a9619e56e4')",,,,,101.0,,,1235.2,0.21,,,0.989,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1235.71,0.21,333.15,"[1.0, 0.0]",2eaed670-58b7-4605-b5bb-be2990efbc23,10.1016/j.tca.2013.07.012,0.0,333.15,,Document_1,"(1.0, 0.0)",,,"(('glycerol', 'water'), 333.15, '2eaed670-58b7-4605-b5bb-be2990efbc23')",,,,,101.0,,,1235.71,0.21,,,1.0,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,974.84,0.11,348.15,"[0.0, 1.0]",76148e34-bd69-4675-9e64-f909d716ca38,10.1016/j.tca.2013.07.012,1.0,348.15,,Document_1,"(0.0, 1.0)",,,"(('glycerol', 'water'), 348.15, '76148e34-bd69-4675-9e64-f909d716ca38')",,,,,101.0,,,974.84,0.11,,,0.0,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,977.18,0.11,348.15,"[0.00209, 0.99791]",0920fa0b-f3a7-4ac3-8edc-e74ac83592d1,10.1016/j.tca.2013.07.012,0.99791,348.15,,Document_1,"(0.002, 0.998)",,,"(('glycerol', 'water'), 348.15, '0920fa0b-f3a7-4ac3-8edc-e74ac83592d1')",,,,,101.0,,,977.18,0.11,,,0.002,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,979.74,0.11,348.15,"[0.00439, 0.99561]",6501735a-c871-48de-af7b-744a1a081505,10.1016/j.tca.2013.07.012,0.99561,348.15,,Document_1,"(0.004, 0.996)",,,"(('glycerol', 'water'), 348.15, '6501735a-c871-48de-af7b-744a1a081505')",,,,,101.0,,,979.74,0.11,,,0.004,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,980.52,0.11,348.15,"[0.0051, 0.9949]",68237b02-7905-46cb-893b-3fa79783de9c,10.1016/j.tca.2013.07.012,0.9949,348.15,,Document_1,"(0.005, 0.995)",,,"(('glycerol', 'water'), 348.15, '68237b02-7905-46cb-893b-3fa79783de9c')",,,,,101.0,,,980.52,0.11,,,0.005,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,982.12,0.11,348.15,"[0.00657, 0.99343]",e8ad7e3a-7d05-4722-a5ca-bc0520ae11a2,10.1016/j.tca.2013.07.012,0.99343,348.15,,Document_1,"(0.007, 0.993)",,,"(('glycerol', 'water'), 348.15, 'e8ad7e3a-7d05-4722-a5ca-bc0520ae11a2')",,,,,101.0,,,982.12,0.11,,,0.007,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,986.55,0.11,348.15,"[0.01072, 0.98928]",2f4163f0-a763-4d8c-8dbf-5fba94573231,10.1016/j.tca.2013.07.012,0.98928,348.15,,Document_1,"(0.011, 0.989)",,,"(('glycerol', 'water'), 348.15, '2f4163f0-a763-4d8c-8dbf-5fba94573231')",,,,,101.0,,,986.55,0.11,,,0.011,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,992.29,0.11,348.15,"[0.01633, 0.98367]",1915c2e9-11c5-4ec7-949a-ddb17c8bcbf5,10.1016/j.tca.2013.07.012,0.98367,348.15,,Document_1,"(0.016, 0.984)",,,"(('glycerol', 'water'), 348.15, '1915c2e9-11c5-4ec7-949a-ddb17c8bcbf5')",,,,,101.0,,,992.29,0.11,,,0.016,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1010.23,0.11,348.15,"[0.03504, 0.96496]",5b570f44-e836-4f91-935a-deeebaa00b94,10.1016/j.tca.2013.07.012,0.96496,348.15,,Document_1,"(0.035, 0.965)",,,"(('glycerol', 'water'), 348.15, '5b570f44-e836-4f91-935a-deeebaa00b94')",,,,,101.0,,,1010.23,0.11,,,0.035,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1024.05,0.12,348.15,"[0.05086, 0.94914]",a3624104-19e0-468c-9af1-28db671ad09d,10.1016/j.tca.2013.07.012,0.94914,348.15,,Document_1,"(0.051, 0.949)",,,"(('glycerol', 'water'), 348.15, 'a3624104-19e0-468c-9af1-28db671ad09d')",,,,,101.0,,,1024.05,0.12,,,0.051,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1037.5,0.12,348.15,"[0.06775, 0.93225]",18b67776-e9dd-4f94-8366-1820c3e4e178,10.1016/j.tca.2013.07.012,0.93225,348.15,,Document_1,"(0.068, 0.932)",,,"(('glycerol', 'water'), 348.15, '18b67776-e9dd-4f94-8366-1820c3e4e178')",,,,,101.0,,,1037.5,0.12,,,0.068,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1067.8,0.14,348.15,"[0.11265, 0.88735]",2ea3dd0d-bec7-4317-941d-19afc79435e0,10.1016/j.tca.2013.07.012,0.88735,348.15,,Document_1,"(0.113, 0.887)",,,"(('glycerol', 'water'), 348.15, '2ea3dd0d-bec7-4317-941d-19afc79435e0')",,,,,101.0,,,1067.8,0.14,,,0.113,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1090.81,0.14,348.15,"[0.15591, 0.84409]",101d2efd-840e-41d8-af98-10373bae4b81,10.1016/j.tca.2013.07.012,0.84409,348.15,,Document_1,"(0.156, 0.844)",,,"(('glycerol', 'water'), 348.15, '101d2efd-840e-41d8-af98-10373bae4b81')",,,,,101.0,,,1090.81,0.14,,,0.156,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1112.88,0.15,348.15,"[0.20601, 0.79399]",82002bda-e299-4cc6-af6d-0bafeb551ee3,10.1016/j.tca.2013.07.012,0.79399,348.15,,Document_1,"(0.206, 0.794)",,,"(('glycerol', 'water'), 348.15, '82002bda-e299-4cc6-af6d-0bafeb551ee3')",,,,,101.0,,,1112.88,0.15,,,0.206,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1130.45,0.15,348.15,"[0.25599, 0.7440100000000001]",5efb81f3-fbe7-41c8-935b-738c14138ab7,10.1016/j.tca.2013.07.012,0.7440100000000001,348.15,,Document_1,"(0.256, 0.744)",,,"(('glycerol', 'water'), 348.15, '5efb81f3-fbe7-41c8-935b-738c14138ab7')",,,,,101.0,,,1130.45,0.15,,,0.256,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1151.47,0.16,348.15,"[0.33112, 0.6688799999999999]",39e47c37-a3c3-4326-8665-c56260d57979,10.1016/j.tca.2013.07.012,0.6688799999999999,348.15,,Document_1,"(0.331, 0.669)",,,"(('glycerol', 'water'), 348.15, '39e47c37-a3c3-4326-8665-c56260d57979')",,,,,101.0,,,1151.47,0.16,,,0.331,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1166.73,0.16,348.15,"[0.40118, 0.59882]",3e382258-390c-45e2-909c-2463fbc585e5,10.1016/j.tca.2013.07.012,0.59882,348.15,,Document_1,"(0.401, 0.599)",,,"(('glycerol', 'water'), 348.15, '3e382258-390c-45e2-909c-2463fbc585e5')",,,,,101.0,,,1166.73,0.16,,,0.401,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1181.85,0.17,348.15,"[0.49071, 0.50929]",70005fc0-61e0-4355-988d-16c59012bfe2,10.1016/j.tca.2013.07.012,0.50929,348.15,,Document_1,"(0.491, 0.509)",,,"(('glycerol', 'water'), 348.15, '70005fc0-61e0-4355-988d-16c59012bfe2')",,,,,101.0,,,1181.85,0.17,,,0.491,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1193.86,0.17,348.15,"[0.58282, 0.41718]",3eb64f94-5cb7-4c15-aec5-10e8a2e2a17b,10.1016/j.tca.2013.07.012,0.41718,348.15,,Document_1,"(0.583, 0.417)",,,"(('glycerol', 'water'), 348.15, '3eb64f94-5cb7-4c15-aec5-10e8a2e2a17b')",,,,,101.0,,,1193.86,0.17,,,0.583,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1204.27,0.17,348.15,"[0.68566, 0.31433999999999995]",b9aae328-2b08-459b-86d0-a6bf5416759f,10.1016/j.tca.2013.07.012,0.31433999999999995,348.15,,Document_1,"(0.686, 0.314)",,,"(('glycerol', 'water'), 348.15, 'b9aae328-2b08-459b-86d0-a6bf5416759f')",,,,,101.0,,,1204.27,0.17,,,0.686,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1209.73,0.18,348.15,"[0.74936, 0.25064]",cb691b0c-8c6a-4e52-9651-5ad97ab91636,10.1016/j.tca.2013.07.012,0.25064,348.15,,Document_1,"(0.749, 0.251)",,,"(('glycerol', 'water'), 348.15, 'cb691b0c-8c6a-4e52-9651-5ad97ab91636')",,,,,101.0,,,1209.73,0.18,,,0.749,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1214.26,0.18,348.15,"[0.81008, 0.18991999999999998]",fc3d5fb6-0488-4471-8eb5-7525d76fdac1,10.1016/j.tca.2013.07.012,0.18991999999999998,348.15,,Document_1,"(0.81, 0.19)",,,"(('glycerol', 'water'), 348.15, 'fc3d5fb6-0488-4471-8eb5-7525d76fdac1')",,,,,101.0,,,1214.26,0.18,,,0.81,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1217.21,0.19,348.15,"[0.85278, 0.14722000000000002]",98808b20-800b-44b1-839d-190ceac080d7,10.1016/j.tca.2013.07.012,0.14722000000000002,348.15,,Document_1,"(0.853, 0.147)",,,"(('glycerol', 'water'), 348.15, '98808b20-800b-44b1-839d-190ceac080d7')",,,,,101.0,,,1217.21,0.19,,,0.853,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1219.1,0.19,348.15,"[0.88196, 0.11804000000000003]",3d526666-901b-41cd-a552-3378914059b8,10.1016/j.tca.2013.07.012,0.11804000000000003,348.15,,Document_1,"(0.882, 0.118)",,,"(('glycerol', 'water'), 348.15, '3d526666-901b-41cd-a552-3378914059b8')",,,,,101.0,,,1219.1,0.19,,,0.882,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1221.08,0.19,348.15,"[0.91435, 0.08565]",cb31d5f2-2448-4c5d-94b4-7c76ef6cae21,10.1016/j.tca.2013.07.012,0.08565,348.15,,Document_1,"(0.914, 0.086)",,,"(('glycerol', 'water'), 348.15, 'cb31d5f2-2448-4c5d-94b4-7c76ef6cae21')",,,,,101.0,,,1221.08,0.19,,,0.914,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1222.63,0.2,348.15,"[0.94078, 0.05922000000000005]",0c1a7b18-b716-4df8-bca6-3facd28d6171,10.1016/j.tca.2013.07.012,0.05922000000000005,348.15,,Document_1,"(0.941, 0.059)",,,"(('glycerol', 'water'), 348.15, '0c1a7b18-b716-4df8-bca6-3facd28d6171')",,,,,101.0,,,1222.63,0.2,,,0.941,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1223.59,0.2,348.15,"[0.95781, 0.04218999999999995]",aa1466d2-3264-4e12-af74-263bf20357c9,10.1016/j.tca.2013.07.012,0.04218999999999995,348.15,,Document_1,"(0.958, 0.042)",,,"(('glycerol', 'water'), 348.15, 'aa1466d2-3264-4e12-af74-263bf20357c9')",,,,,101.0,,,1223.59,0.2,,,0.958,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1224.76,0.2,348.15,"[0.97917, 0.020830000000000015]",ff948817-8b27-44a6-9b7a-be03e82f1d3b,10.1016/j.tca.2013.07.012,0.020830000000000015,348.15,,Document_1,"(0.979, 0.021)",,,"(('glycerol', 'water'), 348.15, 'ff948817-8b27-44a6-9b7a-be03e82f1d3b')",,,,,101.0,,,1224.76,0.2,,,0.979,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1225.28,0.2,348.15,"[0.98945, 0.010549999999999948]",32dcb8ed-e080-41f2-89cb-240054c5dfdb,10.1016/j.tca.2013.07.012,0.010549999999999948,348.15,,Document_1,"(0.989, 0.011)",,,"(('glycerol', 'water'), 348.15, '32dcb8ed-e080-41f2-89cb-240054c5dfdb')",,,,,101.0,,,1225.28,0.2,,,0.989,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1225.79,0.21,348.15,"[1.0, 0.0]",b8995d51-cc7b-4464-8b1c-eb82615be5b6,10.1016/j.tca.2013.07.012,0.0,348.15,,Document_1,"(1.0, 0.0)",,,"(('glycerol', 'water'), 348.15, 'b8995d51-cc7b-4464-8b1c-eb82615be5b6')",,,,,101.0,,,1225.79,0.21,,,1.0,,,,,,,,,,,,,,,,,
['glycerol'],density,1270.87,1.02,278.15,[1.0],07e152aa-d825-4317-920d-346a80c197de,10.1016/j.jct.2014.06.031,1.0,278.15,,Document_1,"(1.0,)",,,"(('glycerol',), 278.15, '07e152aa-d825-4317-920d-346a80c197de')",,,,,101.0,,,1270.87,1.02,,,1.0,,,,,,,,,,,,,,,,,
['glycerol'],density,1264.4,1.02,288.15,[1.0],49da8142-fa9c-40df-8d53-38df1a3df1f2,10.1016/j.jct.2014.06.031,1.0,288.15,,Document_1,"(1.0,)",,,"(('glycerol',), 288.15, '49da8142-fa9c-40df-8d53-38df1a3df1f2')",,,,,101.0,,,1264.4,1.02,,,1.0,,,,,,,,,,,,,,,,,
['glycerol'],density,1257.91,1.02,298.15,[1.0],b1d9efe8-b0f0-486c-a0e6-d798a4bf5112,10.1016/j.jct.2014.06.031,1.0,298.15,,Document_1,"(1.0,)",,,"(('glycerol',), 298.15, 'b1d9efe8-b0f0-486c-a0e6-d798a4bf5112')",,,,,101.0,,,1257.91,1.02,,,1.0,,,,,,,,,,,,,,,,,
['glycerol'],density,1251.66,1.02,308.15,[1.0],c80e5f3d-b71c-4af8-89b3-2d9a205981cf,10.1016/j.jct.2014.06.031,1.0,308.15,,Document_1,"(1.0,)",,,"(('glycerol',), 308.15, 'c80e5f3d-b71c-4af8-89b3-2d9a205981cf')",,,,,101.0,,,1251.66,1.02,,,1.0,,,,,,,,,,,,,,,,,
['glycerol'],density,1242.11,1.02,323.15,[1.0],39509b2a-2168-4176-be9c-9f0a7543ede2,10.1016/j.jct.2014.06.031,1.0,323.15,,Document_1,"(1.0,)",,,"(('glycerol',), 323.15, '39509b2a-2168-4176-be9c-9f0a7543ede2')",,,,,101.0,,,1242.11,1.02,,,1.0,,,,,,,,,,,,,,,,,
['water'],density,999.96,1.0,278.15,[1.0],629942bd-fd08-42e3-8094-9a4b130b24f2,10.1016/j.jct.2014.06.031,1.0,278.15,,Document_1,"(1.0,)",,,"(('water',), 278.15, '629942bd-fd08-42e3-8094-9a4b130b24f2')",,,,,101.0,,,999.96,1.0,,,1.0,,,,,,,,,,,,,,,,,
['water'],density,999.09,1.0,288.15,[1.0],aa10f882-4fb5-49c5-b6db-1d9f4f6139b0,10.1016/j.jct.2014.06.031,1.0,288.15,,Document_1,"(1.0,)",,,"(('water',), 288.15, 'aa10f882-4fb5-49c5-b6db-1d9f4f6139b0')",,,,,101.0,,,999.09,1.0,,,1.0,,,,,,,,,,,,,,,,,
['water'],density,997.04,1.0,298.15,[1.0],72c14aba-7cef-49f8-8ce5-4ba2be18e04a,10.1016/j.jct.2014.06.031,1.0,298.15,,Document_1,"(1.0,)",,,"(('water',), 298.15, '72c14aba-7cef-49f8-8ce5-4ba2be18e04a')",,,,,101.0,,,997.04,1.0,,,1.0,,,,,,,,,,,,,,,,,
['water'],density,994.03,1.0,308.15,[1.0],2d9d16a3-51ec-4da1-8201-bddb7140ae8d,10.1016/j.jct.2014.06.031,1.0,308.15,,Document_1,"(1.0,)",,,"(('water',), 308.15, '2d9d16a3-51ec-4da1-8201-bddb7140ae8d')",,,,,101.0,,,994.03,1.0,,,1.0,,,,,,,,,,,,,,,,,
['water'],density,988.03,1.0,323.15,[1.0],966a87b9-4fb9-4b49-8d42-c1f709efe68d,10.1016/j.jct.2014.06.031,1.0,323.15,,Document_1,"(1.0,)",,,"(('water',), 323.15, '966a87b9-4fb9-4b49-8d42-c1f709efe68d')",,,,,101.0,,,988.03,1.0,,,1.0,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,999.96,1.0,278.15,"[0.0, 1.0]",2f3054c8-51af-4067-8048-edfd0f96e5fc,10.1016/j.jct.2014.06.031,1.0,278.15,,Document_1,"(0.0, 1.0)",,,"(('glycerol', 'water'), 278.15, '2f3054c8-51af-4067-8048-edfd0f96e5fc')",,,,,101.0,,,999.96,1.0,,,0.0,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,999.09,1.0,288.15,"[0.0, 1.0]",e7bbc340-1224-47ed-a398-6ea914f0145a,10.1016/j.jct.2014.06.031,1.0,288.15,,Document_1,"(0.0, 1.0)",,,"(('glycerol', 'water'), 288.15, 'e7bbc340-1224-47ed-a398-6ea914f0145a')",,,,,101.0,,,999.09,1.0,,,0.0,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,997.04,1.0,298.15,"[0.0, 1.0]",63294533-4c9d-44ee-93d3-75659e7fe14e,10.1016/j.jct.2014.06.031,1.0,298.15,,Document_1,"(0.0, 1.0)",,,"(('glycerol', 'water'), 298.15, '63294533-4c9d-44ee-93d3-75659e7fe14e')",,,,,101.0,,,997.04,1.0,,,0.0,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,994.03,1.0,308.15,"[0.0, 1.0]",a9739cfc-00c8-4287-a134-2e4df49acedd,10.1016/j.jct.2014.06.031,1.0,308.15,,Document_1,"(0.0, 1.0)",,,"(('glycerol', 'water'), 308.15, 'a9739cfc-00c8-4287-a134-2e4df49acedd')",,,,,101.0,,,994.03,1.0,,,0.0,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,988.03,1.0,323.15,"[0.0, 1.0]",2edc499f-60a7-4e96-bba8-d97a1f6184e2,10.1016/j.jct.2014.06.031,1.0,323.15,,Document_1,"(0.0, 1.0)",,,"(('glycerol', 'water'), 323.15, '2edc499f-60a7-4e96-bba8-d97a1f6184e2')",,,,,101.0,,,988.03,1.0,,,0.0,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1039.54,1.01,278.15,"[0.03504, 0.96496]",680144d5-2d99-4820-b670-069a72bef2a6,10.1016/j.jct.2014.06.031,0.96496,278.15,,Document_1,"(0.035, 0.965)",,,"(('glycerol', 'water'), 278.15, '680144d5-2d99-4820-b670-069a72bef2a6')",,,,,101.0,,,1039.54,1.01,,,0.035,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1037.45,1.01,288.15,"[0.03504, 0.96496]",53fc0f94-1560-4e1f-b1e9-f1508d549831,10.1016/j.jct.2014.06.031,0.96496,288.15,,Document_1,"(0.035, 0.965)",,,"(('glycerol', 'water'), 288.15, '53fc0f94-1560-4e1f-b1e9-f1508d549831')",,,,,101.0,,,1037.45,1.01,,,0.035,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1034.47,1.01,298.15,"[0.03504, 0.96496]",fc1135e1-e19d-47a8-8d9d-8310ac650526,10.1016/j.jct.2014.06.031,0.96496,298.15,,Document_1,"(0.035, 0.965)",,,"(('glycerol', 'water'), 298.15, 'fc1135e1-e19d-47a8-8d9d-8310ac650526')",,,,,101.0,,,1034.47,1.01,,,0.035,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1030.74,1.01,308.15,"[0.03504, 0.96496]",62eb1704-13ef-4610-a2fd-858ee4073bd1,10.1016/j.jct.2014.06.031,0.96496,308.15,,Document_1,"(0.035, 0.965)",,,"(('glycerol', 'water'), 308.15, '62eb1704-13ef-4610-a2fd-858ee4073bd1')",,,,,101.0,,,1030.74,1.01,,,0.035,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1024.15,1.01,323.15,"[0.03504, 0.96496]",d5c1cd88-7fcc-4800-bc82-bf413e542a22,10.1016/j.jct.2014.06.031,0.96496,323.15,,Document_1,"(0.035, 0.965)",,,"(('glycerol', 'water'), 323.15, 'd5c1cd88-7fcc-4800-bc82-bf413e542a22')",,,,,101.0,,,1024.15,1.01,,,0.035,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1069.92,1.01,278.15,"[0.06775, 0.93225]",2d32df71-ae1a-425e-8ebf-17087a60d753,10.1016/j.jct.2014.06.031,0.93225,278.15,,Document_1,"(0.068, 0.932)",,,"(('glycerol', 'water'), 278.15, '2d32df71-ae1a-425e-8ebf-17087a60d753')",,,,,101.0,,,1069.92,1.01,,,0.068,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1066.9,1.01,288.15,"[0.06775, 0.93225]",f8a7f9b3-5bf9-40e3-9ff8-54786a5b0617,10.1016/j.jct.2014.06.031,0.93225,288.15,,Document_1,"(0.068, 0.932)",,,"(('glycerol', 'water'), 288.15, 'f8a7f9b3-5bf9-40e3-9ff8-54786a5b0617')",,,,,101.0,,,1066.9,1.01,,,0.068,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1063.23,1.01,298.15,"[0.06775, 0.93225]",ff67d828-ffff-43f0-af55-93eb942b4eb6,10.1016/j.jct.2014.06.031,0.93225,298.15,,Document_1,"(0.068, 0.932)",,,"(('glycerol', 'water'), 298.15, 'ff67d828-ffff-43f0-af55-93eb942b4eb6')",,,,,101.0,,,1063.23,1.01,,,0.068,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1058.94,1.0,308.15,"[0.06775, 0.93225]",91ef4d6e-b05c-4dea-8d18-3681401b52ba,10.1016/j.jct.2014.06.031,0.93225,308.15,,Document_1,"(0.068, 0.932)",,,"(('glycerol', 'water'), 308.15, '91ef4d6e-b05c-4dea-8d18-3681401b52ba')",,,,,101.0,,,1058.94,1.0,,,0.068,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1051.86,1.01,323.15,"[0.06775, 0.93225]",b296859d-a54f-4879-aeeb-f3b354aaf885,10.1016/j.jct.2014.06.031,0.93225,323.15,,Document_1,"(0.068, 0.932)",,,"(('glycerol', 'water'), 323.15, 'b296859d-a54f-4879-aeeb-f3b354aaf885')",,,,,101.0,,,1051.86,1.01,,,0.068,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1103.61,1.01,278.15,"[0.11265, 0.88735]",fbfa1c36-5f29-40cc-8617-3b44c27b6527,10.1016/j.jct.2014.06.031,0.88735,278.15,,Document_1,"(0.113, 0.887)",,,"(('glycerol', 'water'), 278.15, 'fbfa1c36-5f29-40cc-8617-3b44c27b6527')",,,,,101.0,,,1103.61,1.01,,,0.113,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1099.65,1.01,288.15,"[0.11265, 0.88735]",e936ccc8-4033-4b72-b0a9-abfedc4714de,10.1016/j.jct.2014.06.031,0.88735,288.15,,Document_1,"(0.113, 0.887)",,,"(('glycerol', 'water'), 288.15, 'e936ccc8-4033-4b72-b0a9-abfedc4714de')",,,,,101.0,,,1099.65,1.01,,,0.113,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1095.24,1.01,298.15,"[0.11265, 0.88735]",aad44389-2f49-4919-bcb9-2e865b8d0210,10.1016/j.jct.2014.06.031,0.88735,298.15,,Document_1,"(0.113, 0.887)",,,"(('glycerol', 'water'), 298.15, 'aad44389-2f49-4919-bcb9-2e865b8d0210')",,,,,101.0,,,1095.24,1.01,,,0.113,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1090.4,1.01,308.15,"[0.11265, 0.88735]",d1bb8d5e-78c8-424f-8c43-3e0ba93c529e,10.1016/j.jct.2014.06.031,0.88735,308.15,,Document_1,"(0.113, 0.887)",,,"(('glycerol', 'water'), 308.15, 'd1bb8d5e-78c8-424f-8c43-3e0ba93c529e')",,,,,101.0,,,1090.4,1.01,,,0.113,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1082.82,1.01,323.15,"[0.11265, 0.88735]",2db39668-c55a-4d93-9799-871e79c76fbc,10.1016/j.jct.2014.06.031,0.88735,323.15,,Document_1,"(0.113, 0.887)",,,"(('glycerol', 'water'), 323.15, '2db39668-c55a-4d93-9799-871e79c76fbc')",,,,,101.0,,,1082.82,1.01,,,0.113,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1129.3,1.01,278.15,"[0.15591, 0.84409]",c75e5622-56f7-49e3-a6e8-4278040ab143,10.1016/j.jct.2014.06.031,0.84409,278.15,,Document_1,"(0.156, 0.844)",,,"(('glycerol', 'water'), 278.15, 'c75e5622-56f7-49e3-a6e8-4278040ab143')",,,,,101.0,,,1129.3,1.01,,,0.156,,,,,,,,,,,,,,,,,
