fluid_compounds,property_type,property_value,uncertainty,temperature,mole_fractions,measurement_id,source_doi,Mole fraction,Temperature,Solvent: Amount ratio of component to other component of binary solvent,doc_label,mole_fractions_rounded,mole_fraction_Choline Chloride,mole_fraction_Glycerol,composition_temp_id,density_value,density_uncertainty,thermalConductivity_value,thermalConductivity_uncertainty,viscosity_value,viscosity_uncertainty,mole_fraction_water,color,measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.15742,5e-05,328.15,"[0.1999, 0.3998, 0.4003]",5f2b1da8-c8aa-4c71-b6b6-a5bb40574ef1,10.1016/j.jtice.2012.01.007,0.4003,328.15,2.0,Document_1,"(0.2, 0.4, 0.4)",0.2,0.4,"(('Choline Chloride', 'Glycerol', 'Water'), 328.15, '5f2b1da8-c8aa-4c71-b6b6-a5bb40574ef1')",1.15742,5e-05,,,,,0.4003,,measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.15462,5e-05,333.15,"[0.1999, 0.3998, 0.4003]",bcf69d0b-a55c-4369-a628-3e1da1f29249,10.1016/j.jtice.2012.01.007,0.4003,333.15,2.0,Document_1,"(0.2, 0.4, 0.4)",0.2,0.4,"(('Choline Chloride', 'Glycerol', 'Water'), 333.15, 'bcf69d0b-a55c-4369-a628-3e1da1f29249')",1.15462,5e-05,,,,,0.4003,,measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.16576,5e-05,313.15,"[0.1999, 0.3998, 0.4003]",3544f979-8072-4ac9-bb78-628c0c482df4,10.1016/j.jtice.2012.01.007,0.4003,313.15,2.0,Document_1,"(0.2, 0.4, 0.4)",0.2,0.4,"(('Choline Chloride', 'Glycerol', 'Water'), 313.15, '3544f979-8072-4ac9-bb78-628c0c482df4')",1.16576,5e-05,,,,,0.4003,,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.080831,,295.56,"[0.200049395, 0.40009879, 0.399851815]",68d8ad3b-e96f-4c3b-aa24-67f3a6ac11e5,NO,0.399851815,295.56,2.0,Document_1,"(0.2, 0.4, 0.4)",0.2,0.4,"(('Choline Chloride', 'Glycerol', 'Water'), 295.56, '68d8ad3b-e96f-4c3b-aa24-67f3a6ac11e5')",,,,,0.080831,,0.399851815,"(0.9628653850704804, 0.4025928454059796, 0.7779310354076443)",measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.166,,295.15,"[0.200049395, 0.40009879, 0.399851815]",737a9ade-b99e-4d9b-989c-a34bc8c2f50c,NO,0.399851815,295.15,2.0,Document_1,"(0.2, 0.4, 0.4)",0.2,0.4,"(('Choline Chloride', 'Glycerol', 'Water'), 295.15, '737a9ade-b99e-4d9b-989c-a34bc8c2f50c')",1.166,,,,,,0.399851815,"(0.9628653850704804, 0.4025928454059796, 0.7779310354076443)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.091224,,293.129,"[0.200049395, 0.40009879, 0.399851815]",b6c74586-b809-4520-bab2-1723db7f49f4,NO,0.399851815,293.129,2.0,Document_1,"(0.2, 0.4, 0.4)",0.2,0.4,"(('Choline Chloride', 'Glycerol', 'Water'), 293.129, 'b6c74586-b809-4520-bab2-1723db7f49f4')",,,,,0.091224,,0.399851815,"(0.9628653850704804, 0.4025928454059796, 0.7779310354076443)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.07043899999999999,,298.097,"[0.200049395, 0.40009879, 0.399851815]",85c72d84-7a50-4d6c-bd43-ce4122a7d58f,NO,0.399851815,298.097,2.0,Document_1,"(0.2, 0.4, 0.4)",0.2,0.4,"(('Choline Chloride', 'Glycerol', 'Water'), 298.097, '85c72d84-7a50-4d6c-bd43-ce4122a7d58f')",,,,,0.07043899999999999,,0.399851815,"(0.9628653850704804, 0.4025928454059796, 0.7779310354076443)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.061201,,300.634,"[0.200049395, 0.40009879, 0.399851815]",5f144922-7ed3-4131-86e1-99dca2e41bf7,NO,0.399851815,300.634,2.0,Document_1,"(0.2, 0.4, 0.4)",0.2,0.4,"(('Choline Chloride', 'Glycerol', 'Water'), 300.634, '5f144922-7ed3-4131-86e1-99dca2e41bf7')",,,,,0.061201,,0.399851815,"(0.9628653850704804, 0.4025928454059796, 0.7779310354076443)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.055427,,303.065,"[0.200049395, 0.40009879, 0.399851815]",8d9315d1-93fa-4349-a0d3-f41d470b7370,NO,0.399851815,303.065,2.0,Document_1,"(0.2, 0.4, 0.4)",0.2,0.4,"(('Choline Chloride', 'Glycerol', 'Water'), 303.065, '8d9315d1-93fa-4349-a0d3-f41d470b7370')",,,,,0.055427,,0.399851815,"(0.9628653850704804, 0.4025928454059796, 0.7779310354076443)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.04388,,308.139,"[0.200049395, 0.40009879, 0.399851815]",e732f6cb-72f5-4cb7-b920-93307eb6cb2b,NO,0.399851815,308.139,2.0,Document_1,"(0.2, 0.4, 0.4)",0.2,0.4,"(('Choline Chloride', 'Glycerol', 'Water'), 308.139, 'e732f6cb-72f5-4cb7-b920-93307eb6cb2b')",,,,,0.04388,,0.399851815,"(0.9628653850704804, 0.4025928454059796, 0.7779310354076443)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.019629999999999998,,333.192,"[0.200049395, 0.40009879, 0.399851815]",adc0033a-e033-42fb-a7ac-b2afdfa6bd3d,NO,0.399851815,333.192,2.0,Document_1,"(0.2, 0.4, 0.4)",0.2,0.4,"(('Choline Chloride', 'Glycerol', 'Water'), 333.192, 'adc0033a-e033-42fb-a7ac-b2afdfa6bd3d')",,,,,0.019629999999999998,,0.399851815,"(0.9628653850704804, 0.4025928454059796, 0.7779310354076443)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.025404,,323.15,"[0.200049395, 0.40009879, 0.399851815]",a0e7a632-0c1f-4a11-a6c8-316a7b6da357,NO,0.399851815,323.15,2.0,Document_1,"(0.2, 0.4, 0.4)",0.2,0.4,"(('Choline Chloride', 'Glycerol', 'Water'), 323.15, 'a0e7a632-0c1f-4a11-a6c8-316a7b6da357')",,,,,0.025404,,0.399851815,"(0.9628653850704804, 0.4025928454059796, 0.7779310354076443)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.035796999999999995,,313.213,"[0.200049395, 0.40009879, 0.399851815]",0231cafc-3562-4f1b-a3a8-3b9b29b56191,NO,0.399851815,313.213,2.0,Document_1,"(0.2, 0.4, 0.4)",0.2,0.4,"(('Choline Chloride', 'Glycerol', 'Water'), 313.213, '0231cafc-3562-4f1b-a3a8-3b9b29b56191')",,,,,0.035796999999999995,,0.399851815,"(0.9628653850704804, 0.4025928454059796, 0.7779310354076443)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.129312,0.00129312,293.15,"[0.213382991, 0.426765982, 0.359851027]",6f479e89-0452-4bc6-9f08-0cf0cbc349df,10.1039/C5CP01493J,0.359851027,293.15,2.0,Document_1,"(0.213, 0.427, 0.36)",0.213,0.427,"(('Choline Chloride', 'Glycerol', 'Water'), 293.15, '6f479e89-0452-4bc6-9f08-0cf0cbc349df')",,,,,0.129312,0.00129312,0.359851027,"(0.22537170008202412, 0.6531400148480775, 0.841007805313343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.1634,5e-05,323.15,"[0.219166666667, 0.438333333333, 0.3425]",24c65538-69a4-4ab0-a653-4d495c7b2a8d,10.1016/j.fluid.2014.01.028,0.3425,323.15,2.0,Document_1,"(0.219, 0.438, 0.343)",0.219,0.438,"(('Choline Chloride', 'Glycerol', 'Water'), 323.15, '24c65538-69a4-4ab0-a653-4d495c7b2a8d')",1.1634,5e-05,,,,,0.3425,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.169,5e-05,313.15,"[0.219166666667, 0.438333333333, 0.3425]",7c37db6d-c500-4fdd-a2d0-0d2d79b78172,10.1016/j.fluid.2014.01.028,0.3425,313.15,2.0,Document_1,"(0.219, 0.438, 0.343)",0.219,0.438,"(('Choline Chloride', 'Glycerol', 'Water'), 313.15, '7c37db6d-c500-4fdd-a2d0-0d2d79b78172')",1.169,5e-05,,,,,0.3425,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.1746,5e-05,303.15,"[0.219166666667, 0.438333333333, 0.3425]",6c8fdb5e-4d14-4ff5-9a17-d1cf4b1a4f2b,10.1016/j.fluid.2014.01.028,0.3425,303.15,2.0,Document_1,"(0.219, 0.438, 0.343)",0.219,0.438,"(('Choline Chloride', 'Glycerol', 'Water'), 303.15, '6c8fdb5e-4d14-4ff5-9a17-d1cf4b1a4f2b')",1.1746,5e-05,,,,,0.3425,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.1802,5e-05,293.15,"[0.219166666667, 0.438333333333, 0.3425]",3f4a67d7-b75b-419e-b13f-30737b101ee6,10.1016/j.fluid.2014.01.028,0.3425,293.15,2.0,Document_1,"(0.219, 0.438, 0.343)",0.219,0.438,"(('Choline Chloride', 'Glycerol', 'Water'), 293.15, '3f4a67d7-b75b-419e-b13f-30737b101ee6')",1.1802,5e-05,,,,,0.3425,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.020810600000000002,0.000104053,333.15,"[0.219166666667, 0.438333333333, 0.3425]",bd8ae52a-4908-4dba-9471-89077dbed7bd,10.1016/j.fluid.2014.01.028,0.3425,333.15,2.0,Document_1,"(0.219, 0.438, 0.343)",0.219,0.438,"(('Choline Chloride', 'Glycerol', 'Water'), 333.15, 'bd8ae52a-4908-4dba-9471-89077dbed7bd')",,,,,0.020810600000000002,0.000104053,0.3425,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.0297991,0.0001489955,323.15,"[0.219166666667, 0.438333333333, 0.3425]",09930f57-7f80-4010-9236-b4fb73c62a1f,10.1016/j.fluid.2014.01.028,0.3425,323.15,2.0,Document_1,"(0.219, 0.438, 0.343)",0.219,0.438,"(('Choline Chloride', 'Glycerol', 'Water'), 323.15, '09930f57-7f80-4010-9236-b4fb73c62a1f')",,,,,0.0297991,0.0001489955,0.3425,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.1577,5e-05,333.15,"[0.219166666667, 0.438333333333, 0.3425]",f14d432a-3879-4947-b123-48e205fd5547,10.1016/j.fluid.2014.01.028,0.3425,333.15,2.0,Document_1,"(0.219, 0.438, 0.343)",0.219,0.438,"(('Choline Chloride', 'Glycerol', 'Water'), 333.15, 'f14d432a-3879-4947-b123-48e205fd5547')",1.1577,5e-05,,,,,0.3425,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.1259387,0.0006296935,293.15,"[0.219166666667, 0.438333333333, 0.3425]",42bdfa9e-2ecf-4ad1-8b25-318fac1656fc,10.1016/j.fluid.2014.01.028,0.3425,293.15,2.0,Document_1,"(0.219, 0.438, 0.343)",0.219,0.438,"(('Choline Chloride', 'Glycerol', 'Water'), 293.15, '42bdfa9e-2ecf-4ad1-8b25-318fac1656fc')",,,,,0.1259387,0.0006296935,0.3425,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.0721121,0.0003605605,303.15,"[0.219166666667, 0.438333333333, 0.3425]",0b6bbb37-c48d-4d95-81dd-69049ed403ee,10.1016/j.fluid.2014.01.028,0.3425,303.15,2.0,Document_1,"(0.219, 0.438, 0.343)",0.219,0.438,"(('Choline Chloride', 'Glycerol', 'Water'), 303.15, '0b6bbb37-c48d-4d95-81dd-69049ed403ee')",,,,,0.0721121,0.0003605605,0.3425,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.0449472,0.00022473599999999998,313.15,"[0.219166666667, 0.438333333333, 0.3425]",8c8317fe-5764-443f-b7d6-3ccd32b33437,10.1016/j.fluid.2014.01.028,0.3425,313.15,2.0,Document_1,"(0.219, 0.438, 0.343)",0.219,0.438,"(('Choline Chloride', 'Glycerol', 'Water'), 313.15, '8c8317fe-5764-443f-b7d6-3ccd32b33437')",,,,,0.0449472,0.00022473599999999998,0.3425,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.170685,0.00170685,293.15,"[0.236238639667, 0.472477279333, 0.291284081]",4e0f9388-3e49-42c2-80db-6a1dec398a62,10.1039/C5CP01493J,0.291284081,293.15,2.0,Document_1,"(0.236, 0.472, 0.291)",0.236,0.472,"(('Choline Chloride', 'Glycerol', 'Water'), 293.15, '4e0f9388-3e49-42c2-80db-6a1dec398a62')",,,,,0.170685,0.00170685,0.291284081,"(0.22537170008202412, 0.6531400148480775, 0.841007805313343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",thermalConductivity,1890.0,37.8,293.15,"[0.24937655859, 0.49625935141, 0.25436409]",e42c43a1-a87e-4dd3-9429-b500c769b2d9,10.1016/j.jct.2018.07.031,0.25436409,293.15,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,"(('Choline Chloride', 'Glycerol', 'Water'), 293.15, 'e42c43a1-a87e-4dd3-9429-b500c769b2d9')",,,1890.0,37.8,,,0.25436409,"(0.710130687316902, 0.6046852192663268, 0.19426060163712158)",measured
"['Choline Chloride', 'Glycerol', 'Water']",thermalConductivity,2200.0,44.0,295.65,"[0.24937655859, 0.49625935141, 0.25436409]",c7047b5b-b360-47e1-bed5-f1095f034e4c,10.1016/j.jct.2018.07.031,0.25436409,295.65,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,"(('Choline Chloride', 'Glycerol', 'Water'), 295.65, 'c7047b5b-b360-47e1-bed5-f1095f034e4c')",,,2200.0,44.0,,,0.25436409,"(0.710130687316902, 0.6046852192663268, 0.19426060163712158)",measured
"['Choline Chloride', 'Glycerol', 'Water']",thermalConductivity,2550.0,51.0,298.15,"[0.24937655859, 0.49625935141, 0.25436409]",9b6b723e-5562-4e67-ba25-009b918399ee,10.1016/j.jct.2018.07.031,0.25436409,298.15,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,"(('Choline Chloride', 'Glycerol', 'Water'), 298.15, '9b6b723e-5562-4e67-ba25-009b918399ee')",,,2550.0,51.0,,,0.25436409,"(0.710130687316902, 0.6046852192663268, 0.19426060163712158)",measured
"['Choline Chloride', 'Glycerol', 'Water']",thermalConductivity,2930.0,58.6,300.65,"[0.24937655859, 0.49625935141, 0.25436409]",51f27ccf-1da1-4d21-a9b7-435f614bd1e3,10.1016/j.jct.2018.07.031,0.25436409,300.65,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,"(('Choline Chloride', 'Glycerol', 'Water'), 300.65, '51f27ccf-1da1-4d21-a9b7-435f614bd1e3')",,,2930.0,58.6,,,0.25436409,"(0.710130687316902, 0.6046852192663268, 0.19426060163712158)",measured
"['Choline Chloride', 'Glycerol', 'Water']",thermalConductivity,3350.0,67.0,303.15,"[0.24937655859, 0.49625935141, 0.25436409]",c127ae95-4c4c-4f4b-9537-b31332b6f24d,10.1016/j.jct.2018.07.031,0.25436409,303.15,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,"(('Choline Chloride', 'Glycerol', 'Water'), 303.15, 'c127ae95-4c4c-4f4b-9537-b31332b6f24d')",,,3350.0,67.0,,,0.25436409,"(0.710130687316902, 0.6046852192663268, 0.19426060163712158)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.034659999999999996,0.0006932,328.15,"[0.24937655859, 0.49625935141, 0.25436409]",8770582a-0379-4811-b3fd-49f1e86f3a82,10.1016/j.jct.2018.07.031,0.25436409,328.15,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,"(('Choline Chloride', 'Glycerol', 'Water'), 328.15, '8770582a-0379-4811-b3fd-49f1e86f3a82')",,,,,0.034659999999999996,0.0006932,0.25436409,"(0.710130687316902, 0.6046852192663268, 0.19426060163712158)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.03147,0.0006294,330.65,"[0.24937655859, 0.49625935141, 0.25436409]",6f10c2f6-7f12-4c7c-8f29-d199d9388b8a,10.1016/j.jct.2018.07.031,0.25436409,330.65,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,"(('Choline Chloride', 'Glycerol', 'Water'), 330.65, '6f10c2f6-7f12-4c7c-8f29-d199d9388b8a')",,,,,0.03147,0.0006294,0.25436409,"(0.710130687316902, 0.6046852192663268, 0.19426060163712158)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.02866,0.0005732000000000001,333.15,"[0.24937655859, 0.49625935141, 0.25436409]",cb6704aa-eb03-4489-aa7d-2c26bb2c91e3,10.1016/j.jct.2018.07.031,0.25436409,333.15,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,"(('Choline Chloride', 'Glycerol', 'Water'), 333.15, 'cb6704aa-eb03-4489-aa7d-2c26bb2c91e3')",,,,,0.02866,0.0005732000000000001,0.25436409,"(0.710130687316902, 0.6046852192663268, 0.19426060163712158)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.08525,0.0017050000000000001,308.15,"[0.24937655859, 0.49625935141, 0.25436409]",355f07d4-ae4d-47a3-bf56-4a5f7e2df66c,10.1016/j.jct.2018.07.031,0.25436409,308.15,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,"(('Choline Chloride', 'Glycerol', 'Water'), 308.15, '355f07d4-ae4d-47a3-bf56-4a5f7e2df66c')",,,,,0.08525,0.0017050000000000001,0.25436409,"(0.710130687316902, 0.6046852192663268, 0.19426060163712158)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.07514,0.0015027999999999999,310.65,"[0.24937655859, 0.49625935141, 0.25436409]",4dce579f-4696-426e-b054-4f0f85de6231,10.1016/j.jct.2018.07.031,0.25436409,310.65,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,"(('Choline Chloride', 'Glycerol', 'Water'), 310.65, '4dce579f-4696-426e-b054-4f0f85de6231')",,,,,0.07514,0.0015027999999999999,0.25436409,"(0.710130687316902, 0.6046852192663268, 0.19426060163712158)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.06648,0.0013295999999999998,313.15,"[0.24937655859, 0.49625935141, 0.25436409]",e96f8ef9-f3d7-4cdc-a667-74ff298d93c9,10.1016/j.jct.2018.07.031,0.25436409,313.15,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,"(('Choline Chloride', 'Glycerol', 'Water'), 313.15, 'e96f8ef9-f3d7-4cdc-a667-74ff298d93c9')",,,,,0.06648,0.0013295999999999998,0.25436409,"(0.710130687316902, 0.6046852192663268, 0.19426060163712158)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.05261,0.0010522,318.15,"[0.24937655859, 0.49625935141, 0.25436409]",08c7ad37-8668-426b-82f6-bbf84dc02d7c,10.1016/j.jct.2018.07.031,0.25436409,318.15,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,"(('Choline Chloride', 'Glycerol', 'Water'), 318.15, '08c7ad37-8668-426b-82f6-bbf84dc02d7c')",,,,,0.05261,0.0010522,0.25436409,"(0.710130687316902, 0.6046852192663268, 0.19426060163712158)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.05901,0.0011802,315.65,"[0.24937655859, 0.49625935141, 0.25436409]",98dac6c2-1776-4e85-b87b-9a40e026cb26,10.1016/j.jct.2018.07.031,0.25436409,315.65,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,"(('Choline Chloride', 'Glycerol', 'Water'), 315.65, '98dac6c2-1776-4e85-b87b-9a40e026cb26')",,,,,0.05901,0.0011802,0.25436409,"(0.710130687316902, 0.6046852192663268, 0.19426060163712158)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.04248,0.0008496,323.15,"[0.24937655859, 0.49625935141, 0.25436409]",36005d52-68ab-4cd6-b02b-23827503eecd,10.1016/j.jct.2018.07.031,0.25436409,323.15,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,"(('Choline Chloride', 'Glycerol', 'Water'), 323.15, '36005d52-68ab-4cd6-b02b-23827503eecd')",,,,,0.04248,0.0008496,0.25436409,"(0.710130687316902, 0.6046852192663268, 0.19426060163712158)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.03828,0.0007656,325.65,"[0.24937655859, 0.49625935141, 0.25436409]",9702c3dc-93cb-42a6-90cb-1859ca2fbd2c,10.1016/j.jct.2018.07.031,0.25436409,325.65,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,"(('Choline Chloride', 'Glycerol', 'Water'), 325.65, '9702c3dc-93cb-42a6-90cb-1859ca2fbd2c')",,,,,0.03828,0.0007656,0.25436409,"(0.710130687316902, 0.6046852192663268, 0.19426060163712158)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.047119999999999995,0.0009424,320.65,"[0.24937655859, 0.49625935141, 0.25436409]",8c132a2d-8a78-4185-a3ed-73a7440dc28d,10.1016/j.jct.2018.07.031,0.25436409,320.65,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,"(('Choline Chloride', 'Glycerol', 'Water'), 320.65, '8c132a2d-8a78-4185-a3ed-73a7440dc28d')",,,,,0.047119999999999995,0.0009424,0.25436409,"(0.710130687316902, 0.6046852192663268, 0.19426060163712158)",measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.16605,0.0005,328.15,"[0.24937655859, 0.49625935141, 0.25436409]",512cc2ba-5b86-4579-9f48-c13b777344f3,10.1016/j.jct.2018.07.031,0.25436409,328.15,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,"(('Choline Chloride', 'Glycerol', 'Water'), 328.15, '512cc2ba-5b86-4579-9f48-c13b777344f3')",1.16605,0.0005,,,,,0.25436409,"(0.710130687316902, 0.6046852192663268, 0.19426060163712158)",measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.1674,0.0005,325.65,"[0.24937655859, 0.49625935141, 0.25436409]",bf03c91f-975a-4c17-9978-d7aaa5cc0a82,10.1016/j.jct.2018.07.031,0.25436409,325.65,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,"(('Choline Chloride', 'Glycerol', 'Water'), 325.65, 'bf03c91f-975a-4c17-9978-d7aaa5cc0a82')",1.1674,0.0005,,,,,0.25436409,"(0.710130687316902, 0.6046852192663268, 0.19426060163712158)",measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.1688,0.0005,323.15,"[0.24937655859, 0.49625935141, 0.25436409]",3b39914f-5392-42b9-a334-f11bb11c90c6,10.1016/j.jct.2018.07.031,0.25436409,323.15,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,"(('Choline Chloride', 'Glycerol', 'Water'), 323.15, '3b39914f-5392-42b9-a334-f11bb11c90c6')",1.1688,0.0005,,,,,0.25436409,"(0.710130687316902, 0.6046852192663268, 0.19426060163712158)",measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.1702,0.0005,320.65,"[0.24937655859, 0.49625935141, 0.25436409]",9e9a8e1a-e459-46bd-8b78-cea2dda5c652,10.1016/j.jct.2018.07.031,0.25436409,320.65,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,"(('Choline Chloride', 'Glycerol', 'Water'), 320.65, '9e9a8e1a-e459-46bd-8b78-cea2dda5c652')",1.1702,0.0005,,,,,0.25436409,"(0.710130687316902, 0.6046852192663268, 0.19426060163712158)",measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.17155,0.0005,318.15,"[0.24937655859, 0.49625935141, 0.25436409]",84510706-8dd5-45b2-9c0e-29cea11a0313,10.1016/j.jct.2018.07.031,0.25436409,318.15,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,"(('Choline Chloride', 'Glycerol', 'Water'), 318.15, '84510706-8dd5-45b2-9c0e-29cea11a0313')",1.17155,0.0005,,,,,0.25436409,"(0.710130687316902, 0.6046852192663268, 0.19426060163712158)",measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.17295,0.0005,315.65,"[0.24937655859, 0.49625935141, 0.25436409]",c6197499-3659-4c33-806e-1b052d889f97,10.1016/j.jct.2018.07.031,0.25436409,315.65,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,"(('Choline Chloride', 'Glycerol', 'Water'), 315.65, 'c6197499-3659-4c33-806e-1b052d889f97')",1.17295,0.0005,,,,,0.25436409,"(0.710130687316902, 0.6046852192663268, 0.19426060163712158)",measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.1743,0.0005,313.15,"[0.24937655859, 0.49625935141, 0.25436409]",581e6a69-8e1b-4fa6-bdaf-5e69cc0f61e9,10.1016/j.jct.2018.07.031,0.25436409,313.15,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,"(('Choline Chloride', 'Glycerol', 'Water'), 313.15, '581e6a69-8e1b-4fa6-bdaf-5e69cc0f61e9')",1.1743,0.0005,,,,,0.25436409,"(0.710130687316902, 0.6046852192663268, 0.19426060163712158)",measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.1757,0.0005,310.65,"[0.24937655859, 0.49625935141, 0.25436409]",e097b6c3-0fab-4c8c-9e92-22f6c1e9b57d,10.1016/j.jct.2018.07.031,0.25436409,310.65,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,"(('Choline Chloride', 'Glycerol', 'Water'), 310.65, 'e097b6c3-0fab-4c8c-9e92-22f6c1e9b57d')",1.1757,0.0005,,,,,0.25436409,"(0.710130687316902, 0.6046852192663268, 0.19426060163712158)",measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.16325,0.0005,333.15,"[0.24937655859, 0.49625935141, 0.25436409]",206c581f-bf12-4ec5-96e0-83d3a108c4a6,10.1016/j.jct.2018.07.031,0.25436409,333.15,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,"(('Choline Chloride', 'Glycerol', 'Water'), 333.15, '206c581f-bf12-4ec5-96e0-83d3a108c4a6')",1.16325,0.0005,,,,,0.25436409,"(0.710130687316902, 0.6046852192663268, 0.19426060163712158)",measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.16465,0.0005,330.65,"[0.24937655859, 0.49625935141, 0.25436409]",7e1cda7b-1a93-4071-95eb-a88bbd6668d8,10.1016/j.jct.2018.07.031,0.25436409,330.65,2.0,Document_1,"(0.249, 0.496, 0.254)",0.249,0.496,"(('Choline Chloride', 'Glycerol', 'Water'), 330.65, '7e1cda7b-1a93-4071-95eb-a88bbd6668d8')",1.16465,0.0005,,,,,0.25436409,"(0.710130687316902, 0.6046852192663268, 0.19426060163712158)",measured
