Number of components,Type of DES,I,II,III,IV,V,Component#1,Component#2,Component#3,X#1 (molar fraction),X#2 (molar fraction),X#3 (molar fraction),"Temperature, K","Viscosity, cP",Reference (DOI),"Density, g/cm^3"
2,Ⅴ,0,0,0,0,1,MENTHOL,octanoic acid,,0.5,0.5,,293.15,0.015880000000000002,10.1016/j.seppur.2019.115703,0.9053
2,Ⅴ,0,0,0,0,1,MENTHOL,octanoic acid,,0.5,0.5,,293.15,0.015880000000000002,10.1016/j.seppur.2019.115703,0.9061
2,Ⅴ,0,0,0,0,1,MENTHOL,octanoic acid,,0.5,0.5,,298.15,0.012539999999999999,10.1016/j.seppur.2019.115703,0.9015
2,Ⅴ,0,0,0,0,1,MENTHOL,octanoic acid,,0.5,0.5,,298.15,0.012539999999999999,10.1016/j.seppur.2019.115703,0.9053
2,Ⅴ,0,0,0,0,1,MENTHOL,octanoic acid,,0.5,0.5,,298.15,0.012539999999999999,10.1016/j.seppur.2019.115703,0.9277
2,Ⅴ,0,0,0,0,1,MENTHOL,octanoic acid,,0.5,0.5,,303.15,0.0101,10.1016/j.seppur.2019.115703,0.8978
2,Ⅴ,0,0,0,0,1,MENTHOL,octanoic acid,,0.5,0.5,,303.15,0.0101,10.1016/j.seppur.2019.115703,0.8986
2,Ⅴ,0,0,0,0,1,MENTHOL,octanoic acid,,0.5,0.5,,308.15,0.008257,10.1016/j.seppur.2019.115703,0.894
2,Ⅴ,0,0,0,0,1,MENTHOL,octanoic acid,,0.5,0.5,,313.15,0.00683,10.1016/j.seppur.2019.115703,0.8903
2,Ⅴ,0,0,0,0,1,MENTHOL,octanoic acid,,0.5,0.5,,313.15,0.00683,10.1016/j.seppur.2019.115703,0.8911
2,Ⅴ,0,0,0,0,1,MENTHOL,octanoic acid,,0.5,0.5,,318.15,0.005718,10.1016/j.seppur.2019.115703,0.8865
2,Ⅴ,0,0,0,0,1,MENTHOL,octanoic acid,,0.5,0.5,,323.15,0.004838,10.1016/j.seppur.2019.115703,0.8827
2,Ⅴ,0,0,0,0,1,MENTHOL,octanoic acid,,0.5,0.5,,323.15,0.004838,10.1016/j.seppur.2019.115703,0.8835
2,Ⅴ,0,0,0,0,1,MENTHOL,octanoic acid,,0.5,0.5,,328.15,0.00412,10.1016/j.seppur.2019.115703,0.8788
2,Ⅴ,0,0,0,0,1,MENTHOL,octanoic acid,,0.5,0.5,,333.15,0.003557,10.1016/j.seppur.2019.115703,0.875
2,Ⅴ,0,0,0,0,1,MENTHOL,octanoic acid,,0.5,0.5,,333.15,0.003557,10.1016/j.seppur.2019.115703,0.8758
2,Ⅴ,0,0,0,0,1,MENTHOL,octanoic acid,,0.5,0.5,,338.15,0.003098,10.1016/j.seppur.2019.115703,0.8712
2,Ⅴ,0,0,0,0,1,MENTHOL,octanoic acid,,0.5,0.5,,343.15,0.00272,10.1016/j.seppur.2019.115703,0.8673
2,Ⅴ,0,0,0,0,1,MENTHOL,octanoic acid,,0.5,0.5,,343.15,0.00272,10.1016/j.seppur.2019.115703,0.868
2,Ⅴ,0,0,0,0,1,octanoic acid,lauric acid,,0.25,0.75,,293.15,0.007913,10.1016/j.seppur.2019.115703,0.905
2,Ⅴ,0,0,0,0,1,octanoic acid,lauric acid,,0.25,0.75,,298.15,0.006848,10.1016/j.seppur.2019.115703,0.9011
2,Ⅴ,0,0,0,0,1,octanoic acid,lauric acid,,0.25,0.75,,303.15,0.005931,10.1016/j.seppur.2019.115703,0.8971
2,Ⅴ,0,0,0,0,1,octanoic acid,lauric acid,,0.25,0.75,,308.15,0.005203,10.1016/j.seppur.2019.115703,0.8932
2,Ⅴ,0,0,0,0,1,octanoic acid,lauric acid,,0.25,0.75,,313.15,0.004598,10.1016/j.seppur.2019.115703,0.8892
2,Ⅴ,0,0,0,0,1,octanoic acid,lauric acid,,0.25,0.75,,318.15,0.004079,10.1016/j.seppur.2019.115703,0.8853
2,Ⅴ,0,0,0,0,1,octanoic acid,lauric acid,,0.25,0.75,,323.15,0.0036509999999999997,10.1016/j.seppur.2019.115703,0.8814
2,Ⅴ,0,0,0,0,1,octanoic acid,lauric acid,,0.25,0.75,,328.15,0.003286,10.1016/j.seppur.2019.115703,0.8775
2,Ⅴ,0,0,0,0,1,octanoic acid,lauric acid,,0.25,0.75,,333.15,0.002972,10.1016/j.seppur.2019.115703,0.8735
2,Ⅴ,0,0,0,0,1,octanoic acid,lauric acid,,0.25,0.75,,338.15,0.002699,10.1016/j.seppur.2019.115703,0.8696
2,Ⅴ,0,0,0,0,1,octanoic acid,lauric acid,,0.25,0.75,,343.15,0.002462,10.1016/j.seppur.2019.115703,0.8657
2,Ⅴ,0,0,0,0,1,MENTHOL,acetic acid,,0.5,0.5,,293.15,0.011295999999999999,10.1021/acssuschemeng.5b00532,0.935
2,Ⅴ,0,0,0,0,1,MENTHOL,acetic acid,,0.5,0.5,,298.15,0.008691,10.1021/acssuschemeng.5b00532,0.931
2,Ⅴ,0,0,0,0,1,MENTHOL,acetic acid,,0.5,0.5,,303.15,0.0069039999999999995,10.1021/acssuschemeng.5b00532,0.927
2,Ⅴ,0,0,0,0,1,MENTHOL,acetic acid,,0.5,0.5,,308.15,0.0055899999999999995,10.1021/acssuschemeng.5b00532,0.923
2,Ⅴ,0,0,0,0,1,MENTHOL,acetic acid,,0.5,0.5,,313.15,0.004564,10.1021/acssuschemeng.5b00532,0.919
2,Ⅴ,0,0,0,0,1,MENTHOL,acetic acid,,0.5,0.5,,318.15,0.003843,10.1021/acssuschemeng.5b00532,0.915
2,Ⅴ,0,0,0,0,1,MENTHOL,acetic acid,,0.5,0.5,,323.15,0.003251,10.1021/acssuschemeng.5b00532,0.911
2,Ⅴ,0,0,0,0,1,MENTHOL,acetic acid,,0.5,0.5,,328.15,0.002782,10.1021/acssuschemeng.5b00532,0.906
2,Ⅴ,0,0,0,0,1,MENTHOL,acetic acid,,0.5,0.5,,333.15,0.002391,10.1021/acssuschemeng.5b00532,0.902
2,Ⅴ,0,0,0,0,1,MENTHOL,acetic acid,,0.5,0.5,,338.15,0.002095,10.1021/acssuschemeng.5b00532,0.898
2,Ⅴ,0,0,0,0,1,MENTHOL,acetic acid,,0.5,0.5,,343.15,0.001843,10.1021/acssuschemeng.5b00532,0.894
2,Ⅴ,0,0,0,0,1,MENTHOL,acetic acid,,0.5,0.5,,348.15,0.001632,10.1021/acssuschemeng.5b00532,0.889
2,Ⅴ,0,0,0,0,1,MENTHOL,acetic acid,,0.5,0.5,,353.15,0.001464,10.1021/acssuschemeng.5b00532,0.884
2,Ⅴ,0,0,0,0,1,MENTHOL,L-Lactic acid,,0.333,0.667,,293.15,0.37086,10.1021/acssuschemeng.5b00532,1.038
2,Ⅴ,0,0,0,0,1,MENTHOL,L-Lactic acid,,0.333,0.667,,298.15,0.21892699999999998,10.1021/acssuschemeng.5b00532,1.033
2,Ⅴ,0,0,0,0,1,MENTHOL,L-Lactic acid,,0.333,0.667,,303.15,0.13425299999999998,10.1021/acssuschemeng.5b00532,1.029
2,Ⅴ,0,0,0,0,1,MENTHOL,L-Lactic acid,,0.333,0.667,,308.15,0.086529,10.1021/acssuschemeng.5b00532,1.025
2,Ⅴ,0,0,0,0,1,MENTHOL,L-Lactic acid,,0.333,0.667,,313.15,0.05884,10.1021/acssuschemeng.5b00532,1.021
2,Ⅴ,0,0,0,0,1,MENTHOL,L-Lactic acid,,0.333,0.667,,318.15,0.040711,10.1021/acssuschemeng.5b00532,1.017
2,Ⅴ,0,0,0,0,1,MENTHOL,L-Lactic acid,,0.333,0.667,,323.15,0.029467,10.1021/acssuschemeng.5b00532,1.013
2,Ⅴ,0,0,0,0,1,MENTHOL,L-Lactic acid,,0.333,0.667,,328.15,0.021951000000000002,10.1021/acssuschemeng.5b00532,1.009
2,Ⅴ,0,0,0,0,1,MENTHOL,L-Lactic acid,,0.333,0.667,,333.15,0.016954,10.1021/acssuschemeng.5b00532,1.005
2,Ⅴ,0,0,0,0,1,MENTHOL,L-Lactic acid,,0.333,0.667,,338.15,0.013119,10.1021/acssuschemeng.5b00532,1.001
2,Ⅴ,0,0,0,0,1,MENTHOL,L-Lactic acid,,0.333,0.667,,343.15,0.01046,10.1021/acssuschemeng.5b00532,0.997
2,Ⅴ,0,0,0,0,1,MENTHOL,L-Lactic acid,,0.333,0.667,,348.15,0.008487,10.1021/acssuschemeng.5b00532,0.992
2,Ⅴ,0,0,0,0,1,MENTHOL,L-Lactic acid,,0.333,0.667,,353.15,0.007013,10.1021/acssuschemeng.5b00532,0.988
2,Ⅴ,0,0,0,0,1,MENTHOL,L-Lactic acid,,0.667,0.333,,293.15,0.033058,10.1021/acssuschemeng.5b00532,0.897
2,Ⅴ,0,0,0,0,1,MENTHOL,L-Lactic acid,,0.667,0.333,,298.15,0.024417,10.1021/acssuschemeng.5b00532,0.894
2,Ⅴ,0,0,0,0,1,MENTHOL,L-Lactic acid,,0.667,0.333,,303.15,0.01863,10.1021/acssuschemeng.5b00532,0.89
2,Ⅴ,0,0,0,0,1,MENTHOL,L-Lactic acid,,0.667,0.333,,308.15,0.014513,10.1021/acssuschemeng.5b00532,0.886
2,Ⅴ,0,0,0,0,1,MENTHOL,L-Lactic acid,,0.667,0.333,,313.15,0.011453,10.1021/acssuschemeng.5b00532,0.883
2,Ⅴ,0,0,0,0,1,MENTHOL,L-Lactic acid,,0.667,0.333,,318.15,0.009293,10.1021/acssuschemeng.5b00532,0.879
2,Ⅴ,0,0,0,0,1,MENTHOL,L-Lactic acid,,0.667,0.333,,323.15,0.0076100000000000004,10.1021/acssuschemeng.5b00532,0.876
2,Ⅴ,0,0,0,0,1,MENTHOL,L-Lactic acid,,0.667,0.333,,328.15,0.006315,10.1021/acssuschemeng.5b00532,0.872
2,Ⅴ,0,0,0,0,1,MENTHOL,L-Lactic acid,,0.667,0.333,,333.15,0.005226,10.1021/acssuschemeng.5b00532,0.868
2,Ⅴ,0,0,0,0,1,MENTHOL,L-Lactic acid,,0.667,0.333,,338.15,0.004507,10.1021/acssuschemeng.5b00532,0.865
2,Ⅴ,0,0,0,0,1,MENTHOL,L-Lactic acid,,0.667,0.333,,343.15,0.003862,10.1021/acssuschemeng.5b00532,0.861
2,Ⅴ,0,0,0,0,1,MENTHOL,L-Lactic acid,,0.667,0.333,,348.15,0.003342,10.1021/acssuschemeng.5b00532,0.857
2,Ⅴ,0,0,0,0,1,MENTHOL,L-Lactic acid,,0.667,0.333,,353.15,0.002859,10.1021/acssuschemeng.5b00532,0.853
2,Ⅴ,0,0,0,0,1,MENTHOL,Pyruvic acid,,0.333,0.667,,293.15,0.044637,10.1021/acssuschemeng.5b00532,0.999
2,Ⅴ,0,0,0,0,1,MENTHOL,Pyruvic acid,,0.333,0.667,,298.15,0.029951000000000002,10.1021/acssuschemeng.5b00532,0.995
2,Ⅴ,0,0,0,0,1,MENTHOL,Pyruvic acid,,0.333,0.667,,303.15,0.021241,10.1021/acssuschemeng.5b00532,0.991
2,Ⅴ,0,0,0,0,1,MENTHOL,Pyruvic acid,,0.333,0.667,,308.15,0.015667,10.1021/acssuschemeng.5b00532,0.987
2,Ⅴ,0,0,0,0,1,MENTHOL,Pyruvic acid,,0.333,0.667,,313.15,0.011882,10.1021/acssuschemeng.5b00532,0.983
2,Ⅴ,0,0,0,0,1,MENTHOL,Pyruvic acid,,0.333,0.667,,318.15,0.00936,10.1021/acssuschemeng.5b00532,0.978
2,Ⅴ,0,0,0,0,1,MENTHOL,Pyruvic acid,,0.333,0.667,,323.15,0.007511,10.1021/acssuschemeng.5b00532,0.974
2,Ⅴ,0,0,0,0,1,MENTHOL,Pyruvic acid,,0.333,0.667,,328.15,0.006144,10.1021/acssuschemeng.5b00532,0.97
2,Ⅴ,0,0,0,0,1,MENTHOL,Pyruvic acid,,0.333,0.667,,333.15,0.005033999999999999,10.1021/acssuschemeng.5b00532,0.966
2,Ⅴ,0,0,0,0,1,MENTHOL,Pyruvic acid,,0.333,0.667,,338.15,0.004320999999999999,10.1021/acssuschemeng.5b00532,0.962
2,Ⅴ,0,0,0,0,1,MENTHOL,Pyruvic acid,,0.333,0.667,,343.15,0.0037,10.1021/acssuschemeng.5b00532,0.958
2,Ⅴ,0,0,0,0,1,MENTHOL,Pyruvic acid,,0.333,0.667,,348.15,0.0032029999999999997,10.1021/acssuschemeng.5b00532,0.953
2,Ⅴ,0,0,0,0,1,MENTHOL,Pyruvic acid,,0.333,0.667,,353.15,0.0027440000000000003,10.1021/acssuschemeng.5b00532,0.948
2,Ⅴ,0,0,0,0,1,MENTHOL,4-METHOXYBENZYL ALCOHOL,,0.333,0.667,,298.15,0.0669,10.1016/j.seppur.2020.117211,1.017
2,Ⅴ,0,0,0,0,1,MENTHOL,4-METHOXYBENZYL ALCOHOL,,0.5,0.5,,298.15,0.06409999999999999,10.1016/j.seppur.2020.117211,0.991
2,Ⅴ,0,0,0,0,1,MENTHOL,4-METHOXYBENZYL ALCOHOL,,0.667,0.333,,298.15,0.06620000000000001,10.1016/j.seppur.2020.117211,0.953
2,Ⅴ,0,0,0,0,1,l-Menthol,Decanoic acid,,0.6,0.4,,283.15,0.0455,10.1021/acssuschemeng.8b01203,0.9075
2,Ⅴ,0,0,0,0,1,l-Menthol,Decanoic acid,,0.6,0.4,,288.15,0.033049999999999996,10.1021/acssuschemeng.8b01203,0.9039
2,Ⅴ,0,0,0,0,1,l-Menthol,Decanoic acid,,0.6,0.4,,293.15,0.02468,10.1021/acssuschemeng.8b01203,0.9002
2,Ⅴ,0,0,0,0,1,l-Menthol,Decanoic acid,,0.6,0.4,,298.15,0.018850000000000002,10.1021/acssuschemeng.8b01203,0.8965
2,Ⅴ,0,0,0,0,1,l-Menthol,Decanoic acid,,0.6,0.4,,303.15,0.0147,10.1021/acssuschemeng.8b01203,0.8929
2,Ⅴ,0,0,0,0,1,l-Menthol,Decanoic acid,,0.6,0.4,,308.15,0.01168,10.1021/acssuschemeng.8b01203,0.8892
2,Ⅴ,0,0,0,0,1,l-Menthol,Decanoic acid,,0.6,0.4,,313.15,0.00943,10.1021/acssuschemeng.8b01203,0.8855
2,Ⅴ,0,0,0,0,1,l-Menthol,Decanoic acid,,0.6,0.4,,318.15,0.007730000000000001,10.1021/acssuschemeng.8b01203,0.8818
2,Ⅴ,0,0,0,0,1,l-Menthol,Decanoic acid,,0.6,0.4,,323.15,0.00642,10.1021/acssuschemeng.8b01203,0.878
2,Ⅴ,0,0,0,0,1,l-Menthol,Decanoic acid,,0.6,0.4,,328.15,0.00539,10.1021/acssuschemeng.8b01203,0.8743
2,Ⅴ,0,0,0,0,1,l-Menthol,Decanoic acid,,0.6,0.4,,333.15,0.00458,10.1021/acssuschemeng.8b01203,0.8705
2,Ⅴ,0,0,0,0,1,l-Menthol,Decanoic acid,,0.6,0.4,,338.15,0.00392,10.1021/acssuschemeng.8b01203,0.8667
2,Ⅴ,0,0,0,0,1,l-Menthol,Decanoic acid,,0.6,0.4,,343.15,0.0034,10.1021/acssuschemeng.8b01203,0.8629
2,Ⅴ,0,0,0,0,1,l-Menthol,Decanoic acid,,0.6,0.4,,348.15,0.00297,10.1021/acssuschemeng.8b01203,0.8591
2,Ⅴ,0,0,0,0,1,l-Menthol,Decanoic acid,,0.6,0.4,,353.15,0.00261,10.1021/acssuschemeng.8b01203,0.8553
2,Ⅴ,0,0,0,0,1,l-Menthol,Decanoic acid,,0.6,0.4,,358.15,0.00231,10.1021/acssuschemeng.8b01203,0.8514
2,Ⅴ,0,0,0,0,1,l-Menthol,Decanoic acid,,0.6,0.4,,363.15,0.00206,10.1021/acssuschemeng.8b01203,0.8476
2,Ⅴ,0,0,0,0,1,l-Menthol,Decanoic acid,,0.6,0.4,,368.15,0.00184,10.1021/acssuschemeng.8b01203,0.8437
2,Ⅴ,0,0,0,0,1,l-Menthol,Decanoic acid,,0.6,0.4,,373.15,0.00166,10.1021/acssuschemeng.8b01203,0.8397
2,Ⅴ,0,0,0,0,1,l-Menthol,octanoic acid,,0.6,0.4,,278.15,0.05064,10.1021/acssuschemeng.8b01203,0.9148
2,Ⅴ,0,0,0,0,1,l-Menthol,octanoic acid,,0.6,0.4,,283.15,0.03597,10.1021/acssuschemeng.8b01203,0.911
2,Ⅴ,0,0,0,0,1,l-Menthol,octanoic acid,,0.6,0.4,,288.15,0.02638,10.1021/acssuschemeng.8b01203,0.9073
2,Ⅴ,0,0,0,0,1,l-Menthol,octanoic acid,,0.6,0.4,,293.15,0.019829999999999997,10.1021/acssuschemeng.8b01203,0.9036
2,Ⅴ,0,0,0,0,1,l-Menthol,octanoic acid,,0.6,0.4,,298.15,0.01529,10.1021/acssuschemeng.8b01203,0.8998
2,Ⅴ,0,0,0,0,1,l-Menthol,octanoic acid,,0.6,0.4,,303.15,0.01201,10.1021/acssuschemeng.8b01203,0.8961
2,Ⅴ,0,0,0,0,1,l-Menthol,octanoic acid,,0.6,0.4,,308.15,0.00958,10.1021/acssuschemeng.8b01203,0.8924
2,Ⅴ,0,0,0,0,1,l-Menthol,octanoic acid,,0.6,0.4,,313.15,0.0078,10.1021/acssuschemeng.8b01203,0.8887
2,Ⅴ,0,0,0,0,1,l-Menthol,octanoic acid,,0.6,0.4,,318.15,0.00643,10.1021/acssuschemeng.8b01203,0.8849
2,Ⅴ,0,0,0,0,1,l-Menthol,octanoic acid,,0.6,0.4,,323.15,0.00537,10.1021/acssuschemeng.8b01203,0.8811
2,Ⅴ,0,0,0,0,1,l-Menthol,octanoic acid,,0.6,0.4,,328.15,0.00454,10.1021/acssuschemeng.8b01203,0.8773
2,Ⅴ,0,0,0,0,1,l-Menthol,octanoic acid,,0.6,0.4,,333.15,0.0038799999999999998,10.1021/acssuschemeng.8b01203,0.8735
2,Ⅴ,0,0,0,0,1,l-Menthol,octanoic acid,,0.6,0.4,,338.15,0.0033399999999999997,10.1021/acssuschemeng.8b01203,0.8697
2,Ⅴ,0,0,0,0,1,l-Menthol,octanoic acid,,0.6,0.4,,343.15,0.0029100000000000003,10.1021/acssuschemeng.8b01203,0.8658
2,Ⅴ,0,0,0,0,1,l-Menthol,octanoic acid,,0.6,0.4,,348.15,0.0025499999999999997,10.1021/acssuschemeng.8b01203,0.8619
2,Ⅴ,0,0,0,0,1,l-Menthol,octanoic acid,,0.6,0.4,,353.15,0.00225,10.1021/acssuschemeng.8b01203,0.858
2,Ⅴ,0,0,0,0,1,l-Menthol,octanoic acid,,0.6,0.4,,358.15,0.002,10.1021/acssuschemeng.8b01203,0.8541
2,Ⅴ,0,0,0,0,1,l-Menthol,octanoic acid,,0.6,0.4,,363.15,0.0017900000000000001,10.1021/acssuschemeng.8b01203,0.8502
2,Ⅴ,0,0,0,0,1,l-Menthol,octanoic acid,,0.6,0.4,,368.15,0.00161,10.1021/acssuschemeng.8b01203,0.8462
2,Ⅴ,0,0,0,0,1,l-Menthol,octanoic acid,,0.6,0.4,,373.15,0.00145,10.1021/acssuschemeng.8b01203,0.8422
2,Ⅴ,0,0,0,0,1,l-Menthol,lauric acid,,0.75,0.25,,298.15,0.0281,10.1021/acssuschemeng.8b01203,0.893
2,Ⅴ,0,0,0,0,1,l-Menthol,lauric acid,,0.75,0.25,,298.15,0.0281,10.1021/acssuschemeng.8b01203,0.893
2,Ⅴ,0,0,0,0,1,l-Menthol,lauric acid,,0.75,0.25,,303.15,0.02091,10.1021/acssuschemeng.8b01203,0.8894
2,Ⅴ,0,0,0,0,1,l-Menthol,lauric acid,,0.75,0.25,,308.15,0.01593,10.1021/acssuschemeng.8b01203,0.8859
2,Ⅴ,0,0,0,0,1,l-Menthol,lauric acid,,0.75,0.25,,313.15,0.0124,10.1021/acssuschemeng.8b01203,0.8823
2,Ⅴ,0,0,0,0,1,l-Menthol,lauric acid,,0.75,0.25,,318.15,0.00984,10.1021/acssuschemeng.8b01203,0.8787
2,Ⅴ,0,0,0,0,1,l-Menthol,lauric acid,,0.75,0.25,,323.15,0.007940000000000001,10.1021/acssuschemeng.8b01203,0.8751
2,Ⅴ,0,0,0,0,1,l-Menthol,lauric acid,,0.75,0.25,,328.15,0.0065,10.1021/acssuschemeng.8b01203,0.8714
2,Ⅴ,0,0,0,0,1,l-Menthol,lauric acid,,0.75,0.25,,333.15,0.0054,10.1021/acssuschemeng.8b01203,0.8677
2,Ⅴ,0,0,0,0,1,l-Menthol,lauric acid,,0.75,0.25,,338.15,0.00454,10.1021/acssuschemeng.8b01203,0.8639
2,Ⅴ,0,0,0,0,1,l-Menthol,lauric acid,,0.75,0.25,,343.15,0.0038599999999999997,10.1021/acssuschemeng.8b01203,0.8601
2,Ⅴ,0,0,0,0,1,l-Menthol,lauric acid,,0.75,0.25,,348.15,0.00332,10.1021/acssuschemeng.8b01203,0.8562
2,Ⅴ,0,0,0,0,1,l-Menthol,lauric acid,,0.75,0.25,,353.15,0.00287,10.1021/acssuschemeng.8b01203,0.8523
2,Ⅴ,0,0,0,0,1,l-Menthol,lauric acid,,0.75,0.25,,358.15,0.0025099999999999996,10.1021/acssuschemeng.8b01203,0.8485
2,Ⅴ,0,0,0,0,1,l-Menthol,lauric acid,,0.75,0.25,,363.15,0.00221,10.1021/acssuschemeng.8b01203,0.8447
2,Ⅴ,0,0,0,0,1,l-Menthol,lauric acid,,0.75,0.25,,368.15,0.00196,10.1021/acssuschemeng.8b01203,0.841
2,Ⅴ,0,0,0,0,1,l-Menthol,lauric acid,,0.75,0.25,,373.15,0.00175,10.1021/acssuschemeng.8b01203,0.8372
2,Ⅴ,0,0,0,0,1,l-Menthol,Tetradecanoic acid,,0.8,0.2,,298.15,0.03399,10.1021/acssuschemeng.8b01203,0.8921
2,Ⅴ,0,0,0,0,1,l-Menthol,Tetradecanoic acid,,0.8,0.2,,303.15,0.02478,10.1021/acssuschemeng.8b01203,0.8884
2,Ⅴ,0,0,0,0,1,l-Menthol,Tetradecanoic acid,,0.8,0.2,,308.15,0.018539999999999997,10.1021/acssuschemeng.8b01203,0.8848
2,Ⅴ,0,0,0,0,1,l-Menthol,Tetradecanoic acid,,0.8,0.2,,313.15,0.01421,10.1021/acssuschemeng.8b01203,0.8812
2,Ⅴ,0,0,0,0,1,l-Menthol,Tetradecanoic acid,,0.8,0.2,,318.15,0.01111,10.1021/acssuschemeng.8b01203,0.8776
2,Ⅴ,0,0,0,0,1,l-Menthol,Tetradecanoic acid,,0.8,0.2,,323.15,0.00885,10.1021/acssuschemeng.8b01203,0.8739
2,Ⅴ,0,0,0,0,1,l-Menthol,Tetradecanoic acid,,0.8,0.2,,328.15,0.00717,10.1021/acssuschemeng.8b01203,0.8702
2,Ⅴ,0,0,0,0,1,l-Menthol,Tetradecanoic acid,,0.8,0.2,,333.15,0.005889999999999999,10.1021/acssuschemeng.8b01203,0.8665
2,Ⅴ,0,0,0,0,1,l-Menthol,Tetradecanoic acid,,0.8,0.2,,338.15,0.00491,10.1021/acssuschemeng.8b01203,0.8628
2,Ⅴ,0,0,0,0,1,l-Menthol,Tetradecanoic acid,,0.8,0.2,,343.15,0.00414,10.1021/acssuschemeng.8b01203,0.859
2,Ⅴ,0,0,0,0,1,l-Menthol,Tetradecanoic acid,,0.8,0.2,,348.15,0.0035299999999999997,10.1021/acssuschemeng.8b01203,0.8553
2,Ⅴ,0,0,0,0,1,l-Menthol,Tetradecanoic acid,,0.8,0.2,,353.15,0.00304,10.1021/acssuschemeng.8b01203,0.8515
2,Ⅴ,0,0,0,0,1,l-Menthol,Tetradecanoic acid,,0.8,0.2,,358.15,0.00265,10.1021/acssuschemeng.8b01203,0.8476
2,Ⅴ,0,0,0,0,1,l-Menthol,Tetradecanoic acid,,0.8,0.2,,363.15,0.00232,10.1021/acssuschemeng.8b01203,0.8438
2,Ⅴ,0,0,0,0,1,l-Menthol,Tetradecanoic acid,,0.8,0.2,,368.15,0.0020499999999999997,10.1021/acssuschemeng.8b01203,0.8398
2,Ⅴ,0,0,0,0,1,l-Menthol,Tetradecanoic acid,,0.8,0.2,,373.15,0.00182,10.1021/acssuschemeng.8b01203,0.8359
2,Ⅴ,0,0,0,0,1,l-Menthol,palmitic acid,,0.85,0.15,,313.15,0.01525,10.1021/acssuschemeng.8b01203,0.8814
2,Ⅴ,0,0,0,0,1,l-Menthol,palmitic acid,,0.85,0.15,,318.15,0.011779999999999999,10.1021/acssuschemeng.8b01203,0.8777
2,Ⅴ,0,0,0,0,1,l-Menthol,palmitic acid,,0.85,0.15,,323.15,0.00929,10.1021/acssuschemeng.8b01203,0.8741
2,Ⅴ,0,0,0,0,1,l-Menthol,palmitic acid,,0.85,0.15,,328.15,0.00746,10.1021/acssuschemeng.8b01203,0.8703
2,Ⅴ,0,0,0,0,1,l-Menthol,palmitic acid,,0.85,0.15,,333.15,0.00609,10.1021/acssuschemeng.8b01203,0.8666
2,Ⅴ,0,0,0,0,1,l-Menthol,palmitic acid,,0.85,0.15,,338.15,0.00504,10.1021/acssuschemeng.8b01203,0.8629
2,Ⅴ,0,0,0,0,1,l-Menthol,palmitic acid,,0.85,0.15,,343.15,0.00421,10.1021/acssuschemeng.8b01203,0.8591
2,Ⅴ,0,0,0,0,1,l-Menthol,palmitic acid,,0.85,0.15,,348.15,0.00357,10.1021/acssuschemeng.8b01203,0.8553
2,Ⅴ,0,0,0,0,1,l-Menthol,palmitic acid,,0.85,0.15,,353.15,0.0030600000000000002,10.1021/acssuschemeng.8b01203,0.8513
2,Ⅴ,0,0,0,0,1,l-Menthol,palmitic acid,,0.85,0.15,,358.15,0.00265,10.1021/acssuschemeng.8b01203,0.8475
2,Ⅴ,0,0,0,0,1,l-Menthol,palmitic acid,,0.85,0.15,,363.15,0.00232,10.1021/acssuschemeng.8b01203,0.8436
2,Ⅴ,0,0,0,0,1,l-Menthol,palmitic acid,,0.85,0.15,,368.15,0.00204,10.1021/acssuschemeng.8b01203,0.8396
2,Ⅴ,0,0,0,0,1,l-Menthol,palmitic acid,,0.85,0.15,,373.15,0.00181,10.1021/acssuschemeng.8b01203,0.8355
2,Ⅴ,0,0,0,0,1,l-Menthol,stearic acid,,0.9,0.1,,313.15,0.01661,10.1021/acssuschemeng.8b01203,0.881
2,Ⅴ,0,0,0,0,1,l-Menthol,stearic acid,,0.9,0.1,,318.15,0.01262,10.1021/acssuschemeng.8b01203,0.8774
2,Ⅴ,0,0,0,0,1,l-Menthol,stearic acid,,0.9,0.1,,323.15,0.009810000000000001,10.1021/acssuschemeng.8b01203,0.8737
2,Ⅴ,0,0,0,0,1,l-Menthol,stearic acid,,0.9,0.1,,328.15,0.00777,10.1021/acssuschemeng.8b01203,0.87
2,Ⅴ,0,0,0,0,1,l-Menthol,stearic acid,,0.9,0.1,,333.15,0.0062699999999999995,10.1021/acssuschemeng.8b01203,0.8662
2,Ⅴ,0,0,0,0,1,l-Menthol,stearic acid,,0.9,0.1,,338.15,0.00514,10.1021/acssuschemeng.8b01203,0.8624
2,Ⅴ,0,0,0,0,1,l-Menthol,stearic acid,,0.9,0.1,,343.15,0.0042699999999999995,10.1021/acssuschemeng.8b01203,0.8587
2,Ⅴ,0,0,0,0,1,l-Menthol,stearic acid,,0.9,0.1,,348.15,0.00359,10.1021/acssuschemeng.8b01203,0.8549
2,Ⅴ,0,0,0,0,1,l-Menthol,stearic acid,,0.9,0.1,,353.15,0.0030600000000000002,10.1021/acssuschemeng.8b01203,0.8511
2,Ⅴ,0,0,0,0,1,l-Menthol,stearic acid,,0.9,0.1,,358.15,0.00263,10.1021/acssuschemeng.8b01203,0.8472
2,Ⅴ,0,0,0,0,1,l-Menthol,stearic acid,,0.9,0.1,,363.15,0.00229,10.1021/acssuschemeng.8b01203,0.8433
2,Ⅴ,0,0,0,0,1,l-Menthol,stearic acid,,0.9,0.1,,368.15,0.002,10.1021/acssuschemeng.8b01203,0.8393
